ID,site,fireYear,size,sizeNext,surv,fl,fs,fps,sds,year,TSFcont,TSF
CY2.6.55,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.56,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.57,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.58,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.59,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.60,siteD,2011,4.094344562,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.61,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.62,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.63,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.64,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.65,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.66,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.67,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.68,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.69,siteD,2011,5.529429088,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.70,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.71,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.72,siteD,2011,4.941642423,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.73,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.74,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.75,siteD,2011,4.9698133,NA,0,1,1,2,NA,2014,3,three
CY2.6.76,siteD,2011,5.877735782,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.77,siteD,2011,5.480638923,NA,0,1,2,2,NA,2014,3,three
CY2.6.78,siteD,2011,5.65248918,NA,0,1,1,5,NA,2014,3,three
CY2.6.79,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.80,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.81,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.82,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.83,siteD,2011,4.564348191,NA,0,1,1,2,NA,2014,3,three
CY2.6.84,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.85,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.86,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.87,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.88,siteD,2011,4.510859507,NA,0,1,1,1,NA,2014,3,three
CY2.6.89,siteD,2011,5.416100402,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.90,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.91,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.92,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.93,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.94,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.95,siteD,2011,4.49980967,NA,0,1,1,2,NA,2014,3,three
CY2.6.96,siteD,2011,4.49980967,NA,0,1,1,2,NA,2014,3,three
CY2.6.97,siteD,2011,4.510859507,NA,0,1,1,2,NA,2014,3,three
CY2.6.98,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.99,siteD,2011,4.430816799,NA,0,1,1,2,NA,2014,3,three
CY2.6.100,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.101,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.102,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.103,siteD,2011,4.430816799,NA,0,1,1,1,NA,2014,3,three
CY2.6.104,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.105,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.106,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.107,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.108,siteD,2011,5.480638923,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.109,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.110,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.111,siteD,2011,4.9698133,NA,0,1,1,2,NA,2014,3,three
CY2.6.112,siteD,2011,5.135798437,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.113,siteD,2011,5.135798437,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.114,siteD,2011,4.644390899,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.115,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.116,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.117,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.118,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.119,siteD,2011,5.318119994,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.120,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.121,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.122,siteD,2011,4.787491743,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.123,siteD,2011,5.774551546,NA,0,1,1,3,NA,2014,3,three
CY2.6.124,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.125,siteD,2011,5.288267031,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.126,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.127,siteD,2011,5.192956851,NA,0,1,1,4,NA,2014,3,three
CY2.6.128,siteD,2011,5.231108617,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.129,siteD,2011,5.509388337,NA,0,1,1,4,NA,2014,3,three
CY2.6.130,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.131,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.132,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.133,siteD,2011,4.836281907,NA,0,1,1,3,NA,2014,3,three
CY2.6.134,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.135,siteD,2011,4.718498871,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.136,siteD,2011,4.718498871,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.137,siteD,2011,4.718498871,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.138,siteD,2011,4.564348191,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.139,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.140,siteD,2011,4.905274778,NA,0,1,1,4,NA,2014,3,three
CY2.6.141,siteD,2011,5.455321115,NA,0,1,1,4,NA,2014,3,three
CY2.6.142,siteD,2011,6.263398263,NA,0,1,3,2,NA,2014,3,three
CY2.6.143,siteD,2011,5.472270674,NA,0,1,1,4,NA,2014,3,three
CY2.6.144,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.145,siteD,2011,5.135798437,NA,0,1,1,3,NA,2014,3,three
CY2.6.146,siteD,2011,5.97126184,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.147,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.148,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.149,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.150,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.151,siteD,2011,4.779123493,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.152,siteD,2011,6.068425588,5.774551546,1,0,NA,NA,NA,2014,3,three
CY2.6.153,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.154,siteD,2011,6.12249281,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.155,siteD,2011,4.779123493,NA,0,1,1,2,NA,2014,3,three
CY2.6.156,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.157,siteD,2011,4.248495242,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.158,siteD,2011,5.298317367,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.159,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.160,siteD,2011,4.65396035,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.161,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.162,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.163,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.164,siteD,2011,4.356708827,NA,0,1,1,2,NA,2014,3,three
CY2.6.165,siteD,2011,5.509388337,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.166,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.167,siteD,2011,5.472270674,NA,0,1,1,2,NA,2014,3,three
CY2.6.168,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.169,siteD,2011,4.9698133,NA,0,1,1,4,NA,2014,3,three
CY2.6.170,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.171,siteD,2011,5.247024072,NA,0,1,1,3,NA,2014,3,three
CY2.6.172,siteD,2011,5.135798437,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.173,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.174,siteD,2011,5.030437921,NA,0,1,1,3,NA,2014,3,three
CY2.6.175,siteD,2011,4.912654886,NA,0,1,1,3,NA,2014,3,three
CY2.6.176,siteD,2011,5.247024072,NA,0,1,1,4,NA,2014,3,three
CY2.6.177,siteD,2011,4.510859507,NA,0,1,1,2,NA,2014,3,three
CY2.6.178,siteD,2011,5.231108617,NA,0,1,1,5,NA,2014,3,three
CY2.6.179,siteD,2011,5.723585102,NA,0,1,1,7,NA,2014,3,three
CY2.6.180,siteD,2011,6.461468176,NA,0,1,3,3,NA,2014,3,three
CY2.6.181,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.182,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.183,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.184,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.185,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.186,siteD,2011,5.398162702,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.187,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.188,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.189,siteD,2011,5.375278408,NA,0,1,1,5,NA,2014,3,three
CY2.6.190,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.191,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.192,siteD,2011,4.189654742,NA,0,0,NA,NA,NA,2014,3,three
CY2.6.193,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.194,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.6.195,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.7.1,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.7.2,siteD,2011,6.423246964,NA,0,1,2,3,NA,2014,3,three
CY2.7.3,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.7.4,siteD,2011,5.65248918,NA,0,0,NA,NA,NA,2014,3,three
CY2.7.5,siteD,2011,5.472270674,NA,0,1,1,4,NA,2014,3,three
CY2.7.6,siteD,2011,4.912654886,NA,0,1,1,2,NA,2014,3,three
CY2.7.7,siteD,2011,3.912023005,NA,0,0,NA,NA,3.912023005,2014,3,three
CY2.7.8,siteD,2011,5.398162702,NA,0,0,NA,NA,NA,2014,3,three
CY2.7.9,siteD,2011,5.583496309,NA,0,0,NA,NA,NA,2014,3,three
CY2.7.10,siteD,2011,5.375278408,NA,0,0,NA,NA,NA,2014,3,three
CY2.7.11,siteD,2011,4.584967479,NA,0,0,NA,NA,NA,2014,3,three
CY2.7.12,siteD,2011,4.356708827,NA,0,0,NA,NA,4.356708827,2014,3,three
CY2.7.13,siteD,2011,4.094344562,NA,0,0,NA,NA,4.094344562,2014,3,three
CY2.7.14,siteD,2011,4.584967479,NA,0,0,NA,NA,NA,2014,3,three
CY2.7.15,siteD,2011,4.276666119,NA,0,0,NA,NA,4.276666119,2014,3,three
CY2.8.1,siteD,2011,5.834810737,NA,0,1,2,2,NA,2014,3,three
CY2.8.2,siteD,2011,5.940171253,NA,0,1,1,3,NA,2014,3,three
CY2.8.3,siteD,2011,5.991464547,5.398162702,1,0,NA,NA,NA,2014,3,three
CY2.8.4,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.8.5,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.8.6,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.8.7,siteD,2011,5.981414211,NA,0,1,1,5,NA,2014,3,three
CY2.8.8,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.8.9,siteD,2011,5.075173815,NA,0,1,1,4,NA,2014,3,three
CY2.8.10,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.8.11,siteD,2011,4.65396035,NA,0,1,1,2,NA,2014,3,three
CY2.8.12,siteD,2011,5.509388337,NA,0,1,1,5,NA,2014,3,three
CY2.8.13,siteD,2011,5.429345629,NA,0,0,NA,NA,NA,2014,3,three
CY2.8.14,siteD,2011,4.564348191,NA,0,0,NA,NA,4.564348191,2014,3,three
CY2.9.1,siteD,2011,6.445719819,NA,0,1,3,3,NA,2014,3,three
CY2.9.2,siteD,2011,5.509388337,NA,0,1,1,5,NA,2014,3,three
CY2.9.3,siteD,2011,4.430816799,5.318119994,1,1,1,2,NA,2014,3,three
CY2.9.4,siteD,2011,4.624972813,NA,0,1,1,4,NA,2014,3,three
CY2.9.5,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.6,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.7,siteD,2011,4.718498871,NA,0,1,1,2,NA,2014,3,three
CY2.9.8,siteD,2011,5.288267031,NA,0,1,1,5,NA,2014,3,three
CY2.9.9,siteD,2011,4.65396035,NA,0,1,1,3,NA,2014,3,three
CY2.9.10,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.11,siteD,2011,5.940171253,5.85220248,1,1,2,2,NA,2014,3,three
CY2.9.12,siteD,2011,4.584967479,NA,0,1,1,3,NA,2014,3,three
CY2.9.13,siteD,2011,4.836281907,NA,0,1,1,2,NA,2014,3,three
CY2.9.14,siteD,2011,5.598421959,NA,0,1,4,2,NA,2014,3,three
CY2.9.15,siteD,2011,5.717027701,NA,0,1,3,2,NA,2014,3,three
CY2.9.16,siteD,2011,5.529429088,NA,0,1,4,2,NA,2014,3,three
CY2.9.17,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.18,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.19,siteD,2011,5.560681631,NA,0,1,3,3,NA,2014,3,three
CY2.9.20,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.21,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.22,siteD,2011,4.912654886,NA,0,1,1,3,NA,2014,3,three
CY2.9.23,siteD,2011,4.718498871,NA,0,1,1,4,NA,2014,3,three
CY2.9.24,siteD,2011,5.723585102,NA,0,1,2,3,NA,2014,3,three
CY2.9.25,siteD,2011,5.398162702,5.472270674,1,1,1,5,NA,2014,3,three
CY2.9.26,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.27,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.28,siteD,2011,4.584967479,NA,0,1,1,3,NA,2014,3,three
CY2.9.29,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.30,siteD,2011,4.356708827,NA,0,1,1,2,NA,2014,3,three
CY2.9.31,siteD,2011,4.430816799,NA,0,0,NA,NA,NA,2014,3,three
CY2.9.32,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.33,siteD,2011,4.9698133,NA,0,0,NA,NA,NA,2014,3,three
CY2.9.34,siteD,2011,4.584967479,NA,0,1,1,2,NA,2014,3,three
CY2.9.35,siteD,2011,3.951243719,NA,0,1,1,1,NA,2014,3,three
CY2.9.36,siteD,2011,4.49980967,NA,0,1,1,2,NA,2014,3,three
CY2.9.37,siteD,2011,4.49980967,NA,0,1,1,2,NA,2014,3,three
CY2.9.38,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.39,siteD,2011,5.272999559,NA,0,0,NA,NA,NA,2014,3,three
CY2.9.40,siteD,2011,4.510859507,NA,0,1,1,2,NA,2014,3,three
CY2.9.41,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.42,siteD,2011,4.787491743,NA,0,1,1,4,NA,2014,3,three
CY2.9.43,siteD,2011,4.890349128,NA,0,1,1,3,NA,2014,3,three
CY2.9.44,siteD,2011,5.777652323,5.272999559,1,1,2,4,NA,2014,3,three
CY2.9.45,siteD,2011,4.65396035,NA,0,1,1,3,NA,2014,3,three
CY2.9.46,siteD,2011,5.598421959,6.079933195,1,1,1,4,NA,2014,3,three
CY2.9.47,siteD,2011,4.779123493,5.411646052,1,1,1,4,NA,2014,3,three
CY2.9.48,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.49,siteD,2011,5.768320996,4.718498871,1,1,3,3,NA,2014,3,three
CY2.9.50,siteD,2011,6.03068526,NA,0,1,5,1,NA,2014,3,three
CY2.9.51,siteD,2011,5.141663557,5.288267031,1,0,NA,NA,NA,2014,3,three
CY2.9.52,siteD,2011,4.584967479,5.231108617,1,0,NA,NA,NA,2014,3,three
CY2.9.53,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.54,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.9.55,siteD,2011,NA,3.401197382,NA,NA,NA,NA,NA,2014,3,three
CY2.9.56,siteD,2011,NA,2.890371758,NA,NA,NA,NA,NA,2014,3,three
CY2.9.57,siteD,2011,NA,3.17805383,NA,NA,NA,NA,NA,2014,3,three
CY2.10.1,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.2,siteD,2011,6.089044875,6.025865974,1,1,1,1,NA,2014,3,three
CY2.10.3,siteD,2011,5.583496309,6.240275845,1,0,NA,NA,NA,2014,3,three
CY2.10.4,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.5,siteD,2011,4.718498871,NA,0,0,NA,NA,NA,2014,3,three
CY2.10.6,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.7,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.8,siteD,2011,5.472270674,NA,0,0,NA,NA,NA,2014,3,three
CY2.10.9,siteD,2011,4.86753445,NA,0,0,NA,NA,NA,2014,3,three
CY2.10.10,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.11,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.12,siteD,2011,5.472270674,5.828945618,1,0,NA,NA,NA,2014,3,three
CY2.10.13,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY2.10.14,siteD,2011,5.105945474,4.941642423,1,0,NA,NA,NA,2014,3,three
CY2.10.15,siteD,2011,5.940171253,5.541263545,1,0,NA,NA,NA,2014,3,three
CY2.10.16,siteD,2011,5.991464547,5.272999559,1,1,3,2,NA,2014,3,three
CY2.10.17,siteD,2011,6.068425588,NA,0,1,3,2,NA,2014,3,three
CY2.10.18,siteD,2011,6.180016654,6.240275845,1,0,NA,NA,NA,2014,3,three
CY2.10.19,siteD,2011,6.131226489,6.03068526,1,1,3,4,NA,2014,3,three
CY2.10.20,siteD,2011,6.510258341,NA,0,1,5,3,NA,2014,3,three
CY3.4.1,siteD,2011,5.318119994,NA,0,1,1,4,NA,2014,3,three
CY3.4.2,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.4.3,siteD,2011,5.318119994,NA,0,0,NA,NA,NA,2014,3,three
CY3.4.4,siteD,2011,6.43775165,6.828712072,1,1,1,11,NA,2014,3,three
CY3.4.5,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.5.1,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.5.2,siteD,2011,5.655991811,NA,0,1,1,7,NA,2014,3,three
CY3.5.3,siteD,2011,5.298317367,NA,0,1,1,3,NA,2014,3,three
CY3.5.4,siteD,2011,6.536691598,NA,0,1,2,4,NA,2014,3,three
CY3.5.5,siteD,2011,6.674561392,7.288244401,1,1,5,4,NA,2014,3,three
CY3.5.6,siteD,2011,5.529429088,NA,0,1,1,8,NA,2014,3,three
CY3.5.7,siteD,2011,5.828945618,NA,0,1,1,6,NA,2014,3,three
CY3.5.8,siteD,2011,5.991464547,NA,0,1,2,4,NA,2014,3,three
CY3.5.9,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.5.10,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.5.11,siteD,2011,5.777652323,NA,0,1,3,2,NA,2014,3,three
CY3.5.12,siteD,2011,6.327936784,NA,0,1,3,4,NA,2014,3,three
CY3.5.13,siteD,2011,6.828712072,NA,0,1,6,3,NA,2014,3,three
CY3.6.1,siteD,2011,5.934894196,5.950642553,1,1,1,3,NA,2014,3,three
CY3.6.2,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.3,siteD,2011,5.877735782,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.4,siteD,2011,5.272999559,NA,0,1,1,5,NA,2014,3,three
CY3.6.5,siteD,2011,4.65396035,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.6,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.7,siteD,2011,4.564348191,NA,0,1,1,5,NA,2014,3,three
CY3.6.8,siteD,2011,4.356708827,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.9,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.10,siteD,2011,5.141663557,NA,0,1,1,3,NA,2014,3,three
CY3.6.11,siteD,2011,4.584967479,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.12,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.13,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.14,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.15,siteD,2011,5.257495372,NA,0,1,1,5,NA,2014,3,three
CY3.6.16,siteD,2011,5.768320996,NA,0,1,1,7,NA,2014,3,three
CY3.6.17,siteD,2011,5.393627546,NA,0,1,1,4,NA,2014,3,three
CY3.6.18,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.19,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.20,siteD,2011,5.541263545,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.21,siteD,2011,5.455321115,NA,0,1,1,6,NA,2014,3,three
CY3.6.22,siteD,2011,5.583496309,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.23,siteD,2011,6.579251212,NA,0,1,1,12,NA,2014,3,three
CY3.6.24,siteD,2011,5.318119994,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.25,siteD,2011,6.429719478,NA,0,1,3,4,NA,2014,3,three
CY3.6.26,siteD,2011,5.288267031,NA,0,0,NA,NA,NA,2014,3,three
CY3.6.27,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.6.28,siteD,2011,5.991464547,NA,0,1,1,4,NA,2014,3,three
CY3.6.29,siteD,2011,5.768320996,NA,0,0,NA,NA,NA,2014,3,three
CY3.7.1,siteD,2011,4.356708827,NA,0,0,NA,NA,NA,2014,3,three
CY3.7.2,siteD,2011,5.33753808,NA,0,0,NA,NA,NA,2014,3,three
CY3.7.3,siteD,2011,6.386879319,NA,0,1,1,5,NA,2014,3,three
CY3.8.1,siteD,2011,5.075173815,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.2,siteD,2011,6.386879319,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.3,siteD,2011,4.276666119,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.4,siteD,2011,5.828945618,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.5,siteD,2011,5.828945618,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.6,siteD,2011,5.717027701,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.7,siteD,2011,3.555348061,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.8,siteD,2011,4.787491743,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.9,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.8.10,siteD,2011,6.025865974,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.11,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.8.12,siteD,2011,5.257495372,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.13,siteD,2011,5.257495372,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.14,siteD,2011,5.780743516,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.15,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.8.16,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.8.20,siteD,2011,3.17805383,NA,0,0,NA,NA,3.17805383,2014,3,three
CY3.8.21,siteD,2011,4.86753445,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.22,siteD,2011,5.429345629,NA,0,0,NA,NA,NA,2014,3,three
CY3.8.23,siteD,2011,3.912023005,NA,0,0,NA,NA,3.912023005,2014,3,three
CY3.8.24,siteD,2011,4.510859507,NA,0,0,NA,NA,4.510859507,2014,3,three
CY3.8.25,siteD,2011,5.135798437,NA,0,0,NA,NA,NA,2014,3,three
CY3.9.1,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2014,3,three
CY3.9.2,siteD,2011,6.413458957,NA,0,1,9,4,NA,2014,3,three
CY3.9.3,siteD,2011,6.492239835,NA,0,1,5,3,NA,2014,3,three
